//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//Cat	ID	Main	Item	Coin	Price	Bonus	PBase1	PBase2	PBase3	PBase4	PBase5	PBase6	PBase7	PBase8	PBase9	PBase10	PMain1	PMain2	PMain3	PMain4	PMain5	PMain6	PMain7	PMain8	PMain9	PMain10	Comment
61	519	519	1	0	600	0	5190	0	0	0	0	0	0	0	0	0	5190	0	0	0	0	0	0	0	0	0	// Wings of Soul
61	520	520	1	0	600	0	5200	0	0	0	0	0	0	0	0	0	5200	0	0	0	0	0	0	0	0	0	// Wings of Dragon
61	521	521	1	0	600	0	5210	0	0	0	0	0	0	0	0	0	5210	0	0	0	0	0	0	0	0	0	// Wings of Darkness
61	522	522	1	0	800	0	5220	0	0	0	0	0	0	0	0	0	5220	0	0	0	0	0	0	0	0	0	// Wings of Storm
61	523	523	1	0	800	0	5230	0	0	0	0	0	0	0	0	0	5230	0	0	0	0	0	0	0	0	0	// Wings of Space-Time
61	524	524	1	0	800	0	5240	0	0	0	0	0	0	0	0	0	5240	0	0	0	0	0	0	0	0	0	// Wings of Illusion
61	525	525	1	0	800	0	5250	0	0	0	0	0	0	0	0	0	5250	0	0	0	0	0	0	0	0	0	// Wings of Doom
61	526	526	1	0	800	0	5260	0	0	0	0	0	0	0	0	0	5260	0	0	0	0	0	0	0	0	0	// Mantle of Monarch
61	527	527	1	0	600	0	5270	0	0	0	0	0	0	0	0	0	5270	0	0	0	0	0	0	0	0	0	// Wings of Despair
61	528	528	1	0	800	0	5280	0	0	0	0	0	0	0	0	0	5280	0	0	0	0	0	0	0	0	0	// Wings of Dimension
61	529	529	1	0	300	0	5290	0	0	0	0	0	0	0	0	0	5290	0	0	0	0	0	0	0	0	0	// Small Cape of Lord
61	530	530	1	0	300	0	5300	0	0	0	0	0	0	0	0	0	5300	0	0	0	0	0	0	0	0	0	// Small Wing of Curse
61	531	531	1	0	300	0	5310	0	0	0	0	0	0	0	0	0	5310	0	0	0	0	0	0	0	0	0	// Small Wings of Elf
61	532	532	1	0	300	0	5320	0	0	0	0	0	0	0	0	0	5320	0	0	0	0	0	0	0	0	0	// Small Wings of Heaven
61	533	533	1	0	300	0	5330	0	0	0	0	0	0	0	0	0	5330	0	0	0	0	0	0	0	0	0	// Small Wings of Satan
61	535	535	1	0	1000	0	5350	0	0	0	0	0	0	0	0	0	5350	0	0	0	0	0	0	0	0	0	// Wings of Angel and Devil
61	536	536	1	0	1000	0	5360	0	0	0	0	0	0	0	0	0	5360	0	0	0	0	0	0	0	0	0	// Wings of Conqueror
61	638	638	1	0	1000	0	6380	0	0	0	0	0	0	0	0	0	6380	0	0	0	0	0	0	0	0	0	// Wings of Thunder
61	639	639	1	0	1000	0	6390	0	0	0	0	0	0	0	0	0	6390	0	0	0	0	0	0	0	0	0	// Wing of Chaos
61	640	640	1	0	1000	0	6400	0	0	0	0	0	0	0	0	0	6400	0	0	0	0	0	0	0	0	0	// Wing of Life
61	641	641	1	0	1000	0	6410	0	0	0	0	0	0	0	0	0	6410	0	0	0	0	0	0	0	0	0	// Wing of Magic
61	642	642	1	0	1000	0	6420	0	0	0	0	0	0	0	0	0	6420	0	0	0	0	0	0	0	0	0	// Cloak of Death
61	643	643	1	0	1000	0	6430	0	0	0	0	0	0	0	0	0	6430	0	0	0	0	0	0	0	0	0	// Elysium's Wings
61	644	644	1	0	1000	0	6440	0	0	0	0	0	0	0	0	0	6440	0	0	0	0	0	0	0	0	0	// Flame God's Wings
61	645	645	1	0	1000	0	6450	0	0	0	0	0	0	0	0	0	6450	0	0	0	0	0	0	0	0	0	// Celestial Body's Wings
61	646	646	1	0	1000	0	6460	0	0	0	0	0	0	0	0	0	6460	0	0	0	0	0	0	0	0	0	// Annihilation's Wings
61	647	647	1	0	1000	0	6470	0	0	0	0	0	0	0	0	0	6470	0	0	0	0	0	0	0	0	0	// Dominator's Cloak
61	648	648	1	0	1000	0	6480	0	0	0	0	0	0	0	0	0	6480	0	0	0	0	0	0	0	0	0	// Other World's Wings
61	649	649	1	0	1000	0	6490	0	0	0	0	0	0	0	0	0	6490	0	0	0	0	0	0	0	0	0	// Judgment's Cloak
62	547	547	1	0	300	0	5470	0	0	0	0	0	0	0	0	0	5470	0	0	0	0	0	0	0	0	0	// Seal of Ascension
62	548	548	1	0	400	0	5480	0	0	0	0	0	0	0	0	0	5480	0	0	0	0	0	0	0	0	0	// Seal of Wealth
62	549	549	1	0	450	0	5490	0	0	0	0	0	0	0	0	0	5490	0	0	0	0	0	0	0	0	0	// Seal of Sustenance
62	550	550	1	0	200	0	5500	0	0	0	0	0	0	0	0	0	5500	0	0	0	0	0	0	0	0	0	// Seal of Mobility
62	552	552	1	0	300	0	5520	0	0	0	0	0	0	0	0	0	5520	0	0	0	0	0	0	0	0	0	// Seal of Healing
62	553	553	1	0	300	0	5530	0	0	0	0	0	0	0	0	0	5530	0	0	0	0	0	0	0	0	0	// Seal of Divinity
62	554	554	1	0	300	0	5540	0	0	0	0	0	0	0	0	0	5540	0	0	0	0	0	0	0	0	0	// Talisman of Guardian
62	555	555	1	0	300	0	5550	0	0	0	0	0	0	0	0	0	5550	0	0	0	0	0	0	0	0	0	// Talisman of Item Protection
62	557	557	1	0	250	0	5570	0	0	0	0	0	0	0	0	0	5570	0	0	0	0	0	0	0	0	0	// Max AG Boost Aura
62	558	558	1	0	250	0	5580	0	0	0	0	0	0	0	0	0	5580	0	0	0	0	0	0	0	0	0	// Max SD Boost Aura
62	606	606	1	0	200	0	6060	0	0	0	0	0	0	0	0	0	6060	0	0	0	0	0	0	0	0	0	// Scroll of Quickness
62	607	607	1	0	200	0	6070	0	0	0	0	0	0	0	0	0	6070	0	0	0	0	0	0	0	0	0	// Scroll of Protection
62	608	608	1	0	200	0	6080	0	0	0	0	0	0	0	0	0	6080	0	0	0	0	0	0	0	0	0	// Scroll of Wrath
62	609	609	1	0	200	0	6090	0	0	0	0	0	0	0	0	0	6090	0	0	0	0	0	0	0	0	0	// Scroll of Wizardry
62	610	610	1	0	200	0	6100	0	0	0	0	0	0	0	0	0	6100	0	0	0	0	0	0	0	0	0	// Scroll of Health
62	611	611	1	0	200	0	6110	0	0	0	0	0	0	0	0	0	6110	0	0	0	0	0	0	0	0	0	// Scroll of Mana
62	612	612	1	0	200	0	6120	0	0	0	0	0	0	0	0	0	6120	0	0	0	0	0	0	0	0	0	// Scroll of Battle
62	613	613	1	0	200	0	6130	0	0	0	0	0	0	0	0	0	6130	0	0	0	0	0	0	0	0	0	// Scroll of Strengthener
62	614	614	1	0	200	0	6140	0	0	0	0	0	0	0	0	0	6140	0	0	0	0	0	0	0	0	0	// Scroll of Healing
63	566	566	1	0	10	0	5660	0	0	0	0	0	0	0	0	0	5660	0	0	0	0	0	0	0	0	0	// Jewel of Bless
63	567	567	1	0	15	0	5670	0	0	0	0	0	0	0	0	0	5670	0	0	0	0	0	0	0	0	0	// Jewel of Soul
63	568	568	1	0	50	0	5680	0	0	0	0	0	0	0	0	0	5680	0	0	0	0	0	0	0	0	0	// Jewel of Life
63	569	569	1	0	80	0	5690	0	0	0	0	0	0	0	0	0	5690	0	0	0	0	0	0	0	0	0	// Jewel of Creation
63	570	570	1	0	200	0	5700	0	0	0	0	0	0	0	0	0	5700	0	0	0	0	0	0	0	0	0	// Jewel of Guardian
63	571	571	1	0	200	0	5710	0	0	0	0	0	0	0	0	0	5710	0	0	0	0	0	0	0	0	0	// Ancient Metal
63	577	577	1	0	200	0	5770	0	0	0	0	0	0	0	0	0	5770	0	0	0	0	0	0	0	0	0	// Jewel of Harmony
63	578	578	1	0	30	0	5780	0	0	0	0	0	0	0	0	0	5780	0	0	0	0	0	0	0	0	0	// Lower Refining Stone
63	579	579	1	0	50	0	5790	0	0	0	0	0	0	0	0	0	5790	0	0	0	0	0	0	0	0	0	// Higher Refining Stone
63	580	580	1	0	10	0	5800	0	0	0	0	0	0	0	0	0	5800	0	0	0	0	0	0	0	0	0	// Jewel of Chaos
63	581	581	1	0	100	0	5810	0	0	0	0	0	0	0	0	0	5810	0	0	0	0	0	0	0	0	0	// Bundled Jewel of Bless
63	582	582	1	0	150	0	5820	0	0	0	0	0	0	0	0	0	5820	0	0	0	0	0	0	0	0	0	// Bundled Jewel of Soul
63	583	583	1	0	200	0	5830	0	0	0	0	0	0	0	0	0	5830	0	0	0	0	0	0	0	0	0	// Bundled Jewel of Bless
63	584	584	1	0	300	0	5840	0	0	0	0	0	0	0	0	0	5840	0	0	0	0	0	0	0	0	0	// Bundled Jewel of Soul
63	585	585	1	0	300	0	5850	0	0	0	0	0	0	0	0	0	5850	0	0	0	0	0	0	0	0	0	// Bundled Jewel of Bless
63	586	586	1	0	450	0	5860	0	0	0	0	0	0	0	0	0	5860	0	0	0	0	0	0	0	0	0	// Bundled Jewel of Soul
63	587	587	1	0	50	0	5870	0	0	0	0	0	0	0	0	0	5870	0	0	0	0	0	0	0	0	0	// Seed Sphere (Fire)
63	588	588	1	0	50	0	5880	0	0	0	0	0	0	0	0	0	5880	0	0	0	0	0	0	0	0	0	// Seed Sphere (Water)
63	589	589	1	0	50	0	5890	0	0	0	0	0	0	0	0	0	5890	0	0	0	0	0	0	0	0	0	// Seed Sphere (Ice)
63	590	590	1	0	50	0	5900	0	0	0	0	0	0	0	0	0	5900	0	0	0	0	0	0	0	0	0	// Seed Sphere (Wind)
63	591	591	1	0	50	0	5910	0	0	0	0	0	0	0	0	0	5910	0	0	0	0	0	0	0	0	0	// Seed Sphere (Lightning)
63	592	592	1	0	50	0	5920	0	0	0	0	0	0	0	0	0	5920	0	0	0	0	0	0	0	0	0	// Seed Sphere (Earth)
64	537	537	1	0	10	0	5370	0	0	0	0	0	0	0	0	0	5370	0	0	0	0	0	0	0	0	0	// Guardian Angel
64	538	538	1	0	10	0	5380	0	0	0	0	0	0	0	0	0	5380	0	0	0	0	0	0	0	0	0	// Imp
64	539	539	1	0	15	0	5390	0	0	0	0	0	0	0	0	0	5390	0	0	0	0	0	0	0	0	0	// Horn of Uniria
64	540	540	1	0	20	0	5400	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	// Horn of Dinorant
64	541	541	1	0	25	0	5410	0	0	0	0	0	0	0	0	0	5410	0	0	0	0	0	0	0	0	0	// Dark Horse
64	542	542	1	0	25	0	5420	0	0	0	0	0	0	0	0	0	5420	0	0	0	0	0	0	0	0	0	// Dark Raven
64	543	543	1	0	200	0	5430	0	0	0	0	0	0	0	0	0	5430	0	0	0	0	0	0	0	0	0	// Horn of Fenrir
64	544	544	1	0	200	0	5440	0	0	0	0	0	0	0	0	0	5440	0	0	0	0	0	0	0	0	0	// Horn of Fenrir
64	545	545	1	0	200	0	5450	0	0	0	0	0	0	0	0	0	5450	0	0	0	0	0	0	0	0	0	// Horn of Fenrir
64	546	546	1	0	200	0	5460	0	0	0	0	0	0	0	0	0	5460	0	0	0	0	0	0	0	0	0	// Horn of Fenrir
64	551	551	1	0	80	0	5510	0	0	0	0	0	0	0	0	0	5510	0	0	0	0	0	0	0	0	0	// Demon
64	556	556	1	0	80	0	5560	0	0	0	0	0	0	0	0	0	5560	0	0	0	0	0	0	0	0	0	// Spirit of Guardian
64	559	559	1	0	100	0	5590	0	0	0	0	0	0	0	0	0	5590	0	0	0	0	0	0	0	0	0	// Rudolf
64	560	560	1	0	100	0	5600	0	0	0	0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	// PandaPet
64	561	561	1	0	150	0	5610	0	0	0	0	0	0	0	0	0	5610	0	0	0	0	0	0	0	0	0	// Pet Unicorn
64	562	562	1	0	150	0	5620	0	0	0	0	0	0	0	0	0	5620	0	0	0	0	0	0	0	0	0	// Pet Skeleton
65	485	485	1	0	10	0	4850	0	0	0	0	0	0	0	0	0	4850	0	0	0	0	0	0	0	0	0	// Large Healing Potion
65	488	488	1	0	10	0	4880	0	0	0	0	0	0	0	0	0	4880	0	0	0	0	0	0	0	0	0	// Large Mana Potion
65	512	512	1	0	10	0	5120	0	0	0	0	0	0	0	0	0	5120	0	0	0	0	0	0	0	0	0	// Antidote
65	593	593	1	0	20	0	5930	0	0	0	0	0	0	0	0	0	5930	0	0	0	0	0	0	0	0	0	// Siege Potion
65	594	594	1	0	10	0	5940	0	0	0	0	0	0	0	0	0	5940	0	0	0	0	0	0	0	0	0	// Ale
65	595	595	1	0	10	0	5950	0	0	0	0	0	0	0	0	0	5950	0	0	0	0	0	0	0	0	0	// Remedy of Love
65	596	596	1	0	50	0	5960	0	0	0	0	0	0	0	0	0	5960	0	0	0	0	0	0	0	0	0	// Large SD Potion
65	597	597	1	0	50	0	5970	0	0	0	0	0	0	0	0	0	5970	0	0	0	0	0	0	0	0	0	// Large Rejuvenation Potion
65	598	598	1	0	300	0	5980	0	0	0	0	0	0	0	0	0	5980	0	0	0	0	0	0	0	0	0	// Leap of Strength
65	599	599	1	0	300	0	5990	0	0	0	0	0	0	0	0	0	5990	0	0	0	0	0	0	0	0	0	// Leap of Agility
65	600	600	1	0	300	0	6000	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	// Leap of Vitality
65	601	601	1	0	300	0	6010	0	0	0	0	0	0	0	0	0	6010	0	0	0	0	0	0	0	0	0	// Leap of Energy
65	602	602	1	0	300	0	6020	0	0	0	0	0	0	0	0	0	6020	0	0	0	0	0	0	0	0	0	// Leap of Command
65	603	603	1	0	500	0	6030	0	0	0	0	0	0	0	0	0	6030	0	0	0	0	0	0	0	0	0	// Elite Healing Potion
65	604	604	1	0	500	0	6040	0	0	0	0	0	0	0	0	0	6040	0	0	0	0	0	0	0	0	0	// Elite Mana Potion
65	605	605	1	0	600	0	6050	0	0	0	0	0	0	0	0	0	6050	0	0	0	0	0	0	0	0	0	// Elite SD Potion
66	615	615	1	0	300	0	6150	0	0	0	0	0	0	0	0	0	6150	0	0	0	0	0	0	0	0	0	// Ring of Ice
66	616	616	1	0	300	0	6160	0	0	0	0	0	0	0	0	0	6160	0	0	0	0	0	0	0	0	0	// Ring of Poison
66	619	619	1	0	300	0	6190	0	0	0	0	0	0	0	0	0	6190	0	0	0	0	0	0	0	0	0	// Ring of Fire
66	620	620	1	0	300	0	6200	0	0	0	0	0	0	0	0	0	6200	0	0	0	0	0	0	0	0	0	// Ring of Earth
66	621	621	1	0	300	0	6210	0	0	0	0	0	0	0	0	0	6210	0	0	0	0	0	0	0	0	0	// Ring of Wind
66	622	622	1	0	300	0	6220	0	0	0	0	0	0	0	0	0	6220	0	0	0	0	0	0	0	0	0	// Ring of Magic
66	627	627	1	0	400	0	6270	0	0	0	0	0	0	0	0	0	6270	0	0	0	0	0	0	0	0	0	// Panda Ring
66	628	628	1	0	150	0	6280	0	0	0	0	0	0	0	0	0	6280	0	0	0	0	0	0	0	0	0	// Lethal Wizard's Ring
66	629	629	1	0	150	0	6290	0	0	0	0	0	0	0	0	0	6290	0	0	0	0	0	0	0	0	0	// Sapphire Ring
66	630	630	1	0	150	0	6300	0	0	0	0	0	0	0	0	0	6300	0	0	0	0	0	0	0	0	0	// Topaz Ring
66	631	631	1	0	150	0	6310	0	0	0	0	0	0	0	0	0	6310	0	0	0	0	0	0	0	0	0	// Amethyst Ring
66	635	635	1	0	400	0	6350	0	0	0	0	0	0	0	0	0	6350	0	0	0	0	0	0	0	0	0	// Skeleton Transformation Ring
67	617	617	1	0	300	0	6170	0	0	0	0	0	0	0	0	0	6170	0	0	0	0	0	0	0	0	0	// Pendant of Lightning
67	618	618	1	0	300	0	6180	0	0	0	0	0	0	0	0	0	6180	0	0	0	0	0	0	0	0	0	// Pendant of Fire
67	623	623	1	0	300	0	6230	0	0	0	0	0	0	0	0	0	6230	0	0	0	0	0	0	0	0	0	// Pendant of Ice
67	624	624	1	0	300	0	6240	0	0	0	0	0	0	0	0	0	6240	0	0	0	0	0	0	0	0	0	// Pendant of Wind
67	625	625	1	0	300	0	6250	0	0	0	0	0	0	0	0	0	6250	0	0	0	0	0	0	0	0	0	// Pendant of Water
67	626	626	1	0	300	0	6260	0	0	0	0	0	0	0	0	0	6260	0	0	0	0	0	0	0	0	0	// Pendant of Ability
67	632	632	1	0	150	0	6320	0	0	0	0	0	0	0	0	0	6320	0	0	0	0	0	0	0	0	0	// Ruby Necklace
67	633	633	1	0	150	0	6330	0	0	0	0	0	0	0	0	0	6330	0	0	0	0	0	0	0	0	0	// Emerald Necklace
67	634	634	1	0	150	0	6340	0	0	0	0	0	0	0	0	0	6340	0	0	0	0	0	0	0	0	0	// Sapphire Necklace
68	563	563	1	0	100	0	5630	0	0	0	0	0	0	0	0	0	5630	0	0	0	0	0	0	0	0	0	// Chaos Card Gold
68	564	564	1	0	150	0	5640	0	0	0	0	0	0	0	0	0	5640	0	0	0	0	0	0	0	0	0	// Chaos Card Rare
68	565	565	1	0	50	0	5650	0	0	0	0	0	0	0	0	0	5650	0	0	0	0	0	0	0	0	0	// Chaos Card Mini
68	572	572	1	0	10	0	5720	0	0	0	0	0	0	0	0	0	5720	0	0	0	0	0	0	0	0	0	// Devil Square Ticket
68	573	573	1	0	10	0	5730	0	0	0	0	0	0	0	0	0	5730	0	0	0	0	0	0	0	0	0	// Blood Castle Ticket
68	574	574	1	0	10	0	5740	0	0	0	0	0	0	0	0	0	5740	0	0	0	0	0	0	0	0	0	// Kalima Ticket
68	575	575	1	0	10	0	5750	0	0	0	0	0	0	0	0	0	5750	0	0	0	0	0	0	0	0	0	// Illusion Temple Ticket
68	576	576	1	0	10	0	5760	0	0	0	0	0	0	0	0	0	5760	0	0	0	0	0	0	0	0	0	// Open Access Ticket to Chaos
69	636	636	1	0	1000	0	6360	0	0	0	0	0	0	0	0	0	6360	0	0	0	0	0	0	0	0	0	// Bronze Package
69	637	637	1	0	2000	0	6370	0	0	0	0	0	0	0	0	0	6370	0	0	0	0	0	0	0	0	0	// Silver Package
69	651	651	1	0	3000	0	6510	0	0	0	0	0	0	0	0	0	6510	0	0	0	0	0	0	0	0	0	// Gold Package
end
