//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
5860	5860	450	6175	2	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Bundled Jewel of Soul (1 UN)
5870	5870	50	6268	2	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Fire) (1 UN)
5880	5880	50	6269	2	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Water) (1 UN)
5890	5890	50	6270	2	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Ice) (1 UN)
5900	5900	50	6271	2	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Wind) (1 UN)
5910	5910	50	6272	2	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Lightning) (1 UN)
5920	5920	50	6273	2	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Earth) (1 UN)
5930	5930	20	7175	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Siege Potion (1 UN)
5940	5940	10	7177	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Ale (1 UN)
5950	5950	10	7188	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Remedy of Love (1 UN)
5960	5960	50	7205	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Large SD Potion (1 UN)
5970	5970	50	7208	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Large Rejuvenation Potion (1 UN)
5980	5980	300	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Leap of Strength (1 UN)
5990	5990	300	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Leap of Agility (1 UN)
6000	6000	300	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Leap of Vitality (1 UN)
6010	6010	300	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Leap of Energy (1 UN)
6020	6020	300	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Leap of Command (1 UN)
6030	6030	500	7238	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Elite Healing Potion (1 UN)
6040	6040	500	7239	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Elite Mana Potion (1 UN)
6050	6050	600	7301	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Elite SD Potion (1 UN)
6060	6060	200	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Quickness (30 Days)
6070	6070	200	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Protection (30 Days)
6080	6080	200	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Wrath (30 Days)
6090	6090	200	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Wizardry (30 Days)
6100	6100	200	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Health (30 Days)
6110	6110	200	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Mana (30 Days)
6120	6120	200	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Battle (30 Days)
6130	6130	200	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Strengthener (30 Days)
6140	6140	200	7308	0	0	0	0	0	0	0	0	255	255	255	255	255	255	2592000	// Scroll of Healing (30 Days)
6150	6150	300	6664	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ring of Ice (1 UN)
6160	6160	300	6665	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ring of Poison (1 UN)
6170	6170	300	6668	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pendant of Lightning (1 UN)
6180	6180	300	6669	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pendant of Fire (1 UN)
6190	6190	300	6677	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ring of Fire (1 UN)
6200	6200	300	6678	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ring of Earth (1 UN)
6210	6210	300	6679	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ring of Wind (1 UN)
6220	6220	300	6680	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ring of Magic (1 UN)
6230	6230	300	6681	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pendant of Ice (1 UN)
6240	6240	300	6682	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pendant of Wind (1 UN)
6250	6250	300	6683	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pendant of Water (1 UN)
6260	6260	300	6684	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pendant of Ability (1 UN)
6270	6270	400	6732	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Panda Ring (1 UN)
6280	6280	150	6763	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Lethal Wizard's Ring (1 UN)
6290	6290	150	6765	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Sapphire Ring (1 UN)
6300	6300	150	6767	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Topaz Ring (1 UN)
6310	6310	150	6768	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Amethyst Ring (1 UN)
6320	6320	150	6769	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Ruby Necklace (1 UN)
6330	6330	150	6770	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Emerald Necklace (1 UN)
6340	6340	150	6771	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Sapphire Necklace (1 UN)
6350	6350	400	6778	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Skeleton Transformation Ring (1 UN)
6360	6360	1000	6780	1	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	// Bronze Package (30 Days)
6370	6370	2000	6780	2	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	// Silver Package (30 Days)
6380	6380	1000	6290	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Wings of Thunder (1 UN)
6390	6390	1000	6291	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Wing of Chaos (1 UN)
6400	6400	1000	6292	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Wing of Life (1 UN)
6410	6410	1000	6293	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Wing of Magic (1 UN)
6420	6420	1000	6294	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Cloak of Death (1 UN)
6430	6430	1000	6295	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Elysium's Wings (1 UN)
6440	6440	1000	6296	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Flame God's Wings (1 UN)
6450	6450	1000	6297	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Celestial Body's Wings (1 UN)
6460	6460	1000	6298	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Annihilation's Wings (1 UN)
6470	6470	1000	6299	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Dominator's Cloak (1 UN)
6480	6480	1000	6300	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Other World's Wings (1 UN)
6490	6490	1000	6301	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Judgment's Cloak (1 UN)
6500	6500	8	5136	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Black Dragon Gloves (1 UN)
6510	6510	3000	6780	3	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	// Gold Package (30 Days)
10000	10000	200	3601	15	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Dark Phoenix Helm (1 UN)
10001	10001	200	4113	15	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Dark Phoenix Armor (1 UN)
10002	10002	200	4625	15	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Dark Phoenix Pants (1 UN)
10003	10003	200	5137	15	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Dark Phoenix Gloves (1 UN)
10004	10004	200	5649	15	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Dark Phoenix Boots (1 UN)
10005	10005	200	17	15	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Dark Breaker (1 UN)
end
